,ID,Region,date,num,num_men,num_women,num_children,cause,location,Information Source,lat,lon,num_boys,num_girls,name,gender,age,origin,description,source,country,bord,ppl,date.1
472,522,,2016-06-30,10,0.0,0.0,0.0,drowned,between North Africa and Italy,,35.204114,16.411053,0.0,0.0,N.N.,unknown,,unknown,drowned after inflatable dinghy carrying migrants to Italy sank in the Mediterranean Sea,AFP/Ya.N,Mediterranean Sea,bord,people,2016-06-30
473,523,,2016-06-26,1,0.0,0.0,0.0,drowned,near Tangier (MA),,35.836068,-5.786080,0.0,0.0,Pape Ndiaye,unknown,,Senegal,died of neglect by Moroccan navy after boat bound for Tarifa (ES) capsized near Tangier (MA),Watch TheMed,Spain,bord,person,2016-06-26
474,524,,2016-06-26,1,0.0,0.0,0.0,drowned,near Tangier (MA),,35.836249,-5.786119,0.0,0.0,Cheik Ndiaye,unknown,,Senegal,died of neglect by Moroccan navy after boat bound for Tarifa (ES) capsized near Tangier (MA),Watch TheMed,Spain,bord,person,2016-06-26
475,525,,2016-06-26,1,0.0,0.0,0.0,drowned,near Tangier (MA),,35.836159,-5.785854,0.0,0.0,Saliou Fall,unknown,,Senegal,died of neglect by Moroccan navy after boat bound for Tarifa (ES) capsized near Tangier (MA),Watch TheMed,Spain,bord,person,2016-06-26
476,526,,2016-06-23,1,0.0,1.0,0.0,violent death,Chios (GR),,38.37586225,25.996985,0.0,0.0,N.N.,male,32.0,Egypt,killed in fight at Souda refugee camp in Chios (GR),GreekReporter,Greece,bord,person,2016-06-23
477,527,,2016-06-19,11,0.0,0.0,4.0,shot or beaten to death by police,Syrian-Turkish border,,36.315500,36.659173,0.0,0.0,N.N.,unknown,,Syria,shot dead by Turkish soldiers while trying to cross Syrian-Turkish border,NYtimes/Libération,Turkey,bord,people,2016-06-19
478,528,,2016-06-17,34,0.0,9.0,38.0,accident,Algerian-Nigerian border,,19.387680,5.800969,9.0,9.0,N.N.,"unknown, female",,Niger,died near Algerian-Nigerian border after traffickers left them in desert,IOM/EinNews/AfricanPO/AFP/France24,Algeria,bord,people,2016-06-17
479,529,,2016-06-07,1,0.0,1.0,0.0,accident,Melilla (ES),,35.28628235,-2.9445265,0.0,0.0,N.N.,male,,Sub-Saharan Africa,died in Morocco trying to reach the Spanish enclave of Melilla (ES) through sewer system,Le360,Spain,bord,person,2016-06-07
480,530,,2016-06-02,117,36.0,75.0,156.0,drowned,near Zuwara (LY),,33.50345,12.176542,75.0,75.0,N.N.,"unknown, female, male",,unknown,"drowned trying to reach Italy by boat, bodies washed up near Zuwara (LY)",LibyaRedCrescent/MigrantReport/GuardianUn.,Libya,bord,people,2016-06-02
481,531,,2016-06-01,1,0.0,1.0,0.0,drowned,Tisza River (Serbia-Hungary border),,46.150737,20.068995,0.0,0.0,Farhan al-Hwaish,male,22.0,Syria,died in Tisza River (HU) after being attacked by police while trying to enter Hungary from Serbia,Reu./LeCourrierdesBalkans,Hungary,bord,person,2016-06-01
482,532,,2016-05-28,1,0.0,1.0,0.0,Vehicle Accident,near Calais (FR),,50.953259,1.881603,0.0,0.0,N.N.,male,25.0,Afghanistan,hit by truck bound for Great Britain on A16 highway near Calais (FR),VoixDuNord/Parisien,France,bord,person,2016-05-28
483,533,,2016-05-27,45,0.0,0.0,3.0,drowned,between Libya and Italy,,34.818311,12.870682,0.0,0.0,N.N.,unknown,,"Eritrea, Nigeria, Sudan",45 bodies found after rubber boat carrying migrants to Italy from Libya sank; 135 rescued,Reu./MSF/UNHCR,Libya ,bord,people,2016-05-27
484,535,,2016-05-27,360,0.0,0.0,0.0,drowned,near Crete (GR),,34.591978,25.951999,0.0,0.0,N.N.,unknown,,unknown,"9 drowned after large boat carrying migrants sank near Crete (GR); 351 missing, 340 rescued",GuardianUn./AFP/DailySabah/FamagustaGaz.,Greece,bord,people,2016-05-27
485,537,,2016-05-25,100,0.0,0.0,0.0,drowned,near Libya,,32.532106,15.863708,0.0,0.0,N.N.,unknown,,unknown,drowned or suffocated in hull when blue-decked vessel travelling to Italy capsized near Libya,NYtimes/Reu./IOM/UNHCR/GuardianUn./AFP,Libya,bord,people,2016-05-25
486,538,,2016-05-09,1,0.0,1.0,0.0,Vehicle Accident,near Port of Calais (FR),,50.965192,1.864154,0.0,0.0,N.N.,male,24.0,Pakistan,hit by vehicle bound for Great Britain on A16 highway near Port of Calais (FR),VoixDuNord,France,bord,person,2016-05-09
487,539,,2016-05-09,1,0.0,1.0,0.0,shot or beaten to death by police,Syrian-Turkish border,,36.315179,36.658973,0.0,0.0,N.N.,male,,Syria,shot by Turkish security forces trying to cross Syrian-Turkish border,SOHR,Syria,bord,person,2016-05-09
488,540,,2016-04-29,15,0.0,0.0,0.0,drowned,off coast of Libya,,33.228768,15.211599,0.0,0.0,N.N.,unknown,,"Nigeria, Guinea, Mali, Ivory C",reportedly missing after ship travelling to Italy wrecked off coast of Libya,AFP/Libération Maroc,Libya,bord,people,2016-04-29
489,541,,2016-04-29,84,0.0,0.0,0.0,drowned,off coast of Libya,,33.228927,15.212026,0.0,0.0,N.N.,unknown,,West Africa,reportedly missing after ship travelling to Italy sank off coast of Libya,AFP/IOM/Libération Maroc,Libya,bord,people,2016-04-29
490,542,,2016-04-27,30,0.0,0.0,0.0,killed by smugglers,Libya,,6.36162,17.330284,0.0,0.0,N.N.,unknown,,"Egypt, Syria",shot dead by smugglers in Bani Walid (LY) after clash between migrants and traffickers,NewArab,Libya, ,people,2016-04-27
491,543,,2016-04-25,1,0.0,0.0,1.0,suicide,Loiret (FR),,47.9139905,0.31992995,1.0,0.0,N.N.,male,17.0,Mali,"suicide, child immigrant kept in solitary confinement in prison in Loiret (FR)",humanité,France,bord,person,2016-04-25
492,544,,2016-04-18,400,0.0,0.0,0.0,drowned,between Egypt and Italy,,35.394959,20.607149,0.0,0.0,N.N.,unknown,,Sub-Saharan Africa,missing after 4 boats from Egypt sank trying to cross the Strait of Sicily; 30 rescued,BBC,Egypt ,bord,people,2016-04-18
493,545,,2016-04-17,1,0.0,1.0,0.0,drowned,Kenya,,0.15456045,37.908383,0.0,0.0,Maslah Mohamed,male,22.0,Somalia,drowned trying to reach Italy on overcrowded boat after leaving refugee camp in Kenya,RadioErgo,Kenya,bord,person,2016-04-17
494,547,,2016-04-16,6,0.0,0.0,0.0,died during sea travel,between North Africa and Spain,,37.440405,0.042571,0.0,0.0,N.N.,unknown,,"Cameroon, Gambia, Costa R",died trying to reach Spain from North Africa; 21 rescued,El Diario,Mediterranean Sea,bord,people,2016-04-16
495,548,,2016-04-13,500,0.0,0.0,100.0,drowned,between Libya and Italy,,34.818301,12.870653,0.0,0.0,N.N.,"unknown, unknown",,"Ethiopia, Sud, Egy, Som, Syr",drowned in the Mediterranean Sea after smugglers tried to combine passengers of 2 boats from Libya and Egypt,IOM/UNHCR/NYtimes/GuardianUn./MigrantReport,Italy,bord,people,2016-04-13
496,549,,2016-04-11,1,0.0,1.0,0.0,Sickness or lack of access to medicines,Naples (IT),,40.85360715,14.2430069,0.0,0.0,Mustapha Jatta,male,19.0,Gambia,died from stomach disease at hospital in Naples (IT) while waiting on asylum decision,FreedomNews,Italy,bord,person,2016-04-11
497,550,,2016-04-02,4,0.0,0.0,0.0,shot or beaten to death by police,Zawiya (LY),,32.74772217,12.73316376,0.0,0.0,N.N.,unknown,,Africa,shot by Libyan guards while trying to escape detention centre in Zawiya (LY); 20 injured,MigrantReport,Libya,bord,people,2016-04-02
498,553,,2016-04-01,1,0.0,0.0,0.0,Vehicle Accident,Dunkirk (FR),,51.168945,0.34308045,0.0,0.0,N.N.,unknown,,unknown,"stowaway, crushed under truck after reaching Great Britain from Dunkirk (FR)",Passeurs d'hospitalités,France,bord,person,2016-04-01
499,554,,2016-04-01,1,0.0,1.0,0.0,Vehicle Accident,Dunkirk (FR),,51.168733,0.34307565,0.0,0.0,Mohammed Hussain,male,18.0,Kurdistan,"stowaway, crushed by truck after reaching Great Britain from Dunkirk (FR)",GuardianUn.,France,bord,person,2016-04-01
500,555,,2016-03-31,1,0.0,1.0,0.0,Vehicle Accident,near Calais (FR),,50.952844,1.881447,0.0,0.0,Ali Sarail,male,22.0,Afghanistan,"hit by heavy vehicle on A16 highway in Marck, near Calais (FR) while trying to reach Great Britain",VoixDuNord,France,bord,person,2016-03-31
501,556,,2016-03-20,2,0.0,2.0,0.0,Sickness or lack of access to medicines,Lesbos (GR),,39.17598056,26.22370540,0.0,0.0,N.N.,male,,Syria,"heart attack after arriving in Lesbos (GR), threatened with deportation to Turkey",MEOnline/Watch TheMed/Mail Online,Greece,bord,people,2016-03-20
502,557,,2016-03-19,1,0.0,0.0,1.0,drowned,Greece,,38.145426,24.48130227,0.0,1.0,N.N.,female,0.3333333333333333,unknown,died when vessel carrying migrants from Turkey to Chios (GR) sank in the Aegean Sea,AA/HurriyetDN,Greece,bord,person,2016-03-19
503,558,,2016-03-19,2,0.0,0.0,2.0,drowned,near Ro (GR),,36.164636,29.477663,0.0,2.0,N.N.,female,,unknown,drowned near Ro (GR) after leaving Turkey on boat carrying migrants to Greece,UNHCR/AFP/AA/HurriyetDN/KTG,Greece,bord,people,2016-03-19
504,559,,2016-03-14,3,1.0,1.0,2.0,drowned,Suva River (Greece-Albania border),,40.087660,20.623554,1.0,1.0,N.N.,"female, male",,Afghanistan,drowned in the Suva River (MK) while trying to reach Macedonia from Greece,Aljazeera/Watch TheMed,Macedonia,bord,people,2016-03-14
505,560,,2016-03-12,1,0.0,0.0,1.0,died during sea travel,Melilla (ES),,35.28628306,-2.9445587,1.0,0.0,N.N.,male,15.0,unknown,died in the Spanish enclave of Melilla (ES) while trying to sneak aboard ship bound for Málaga (ES),El Diario,Spain,bord,person,2016-03-12
506,561,,2016-03-11,1,0.0,0.0,1.0,suicide,near Munich (DE),,48.1371079,11.5753822,1.0,0.0,N.N.,male,17.0,Egypt,jumped from moving train near Munich (DE) after police discovered his deportation order,MNS,Germany,bord,person,2016-03-11
507,562,,2016-03-09,5,0.0,0.0,0.0,shot or beaten to death by police,Algeria,,36.636968,2.885082,0.0,0.0,N.N.,unknown,,Sub-Saharan Africa,killed during effort by Algerian authorities to round up and deport migrants; 30 injured,Le Monde/LADDH,Algeria, ,people,2016-03-09
508,563,,2016-03-09,5,0.0,0.0,1.0,drowned,off coast of Turkey,,37.158551,26.196855,0.0,0.0,N.N.,unknown,,unknown,died after raft carrying Afghan and Iranian migrants to Lesbos (GR) sank off coast of Turkey,AFP/DHA,Greece,bord,people,2016-03-09
509,564,,2016-03-09,2,0.0,0.0,0.0,drowned,off coast of Turkey,,37.158369,26.196467,0.0,0.0,N.N.,unknown,,unknown,missing after raft carrying Afghan and Iranian migrants to Lesbos (GR) sank off coast of Turkey,AFP/DHA,Greece,bord,people,2016-03-09
510,565,,2016-03-06,25,0.0,0.0,10.0,drowned,off coast of Turkey,,37.158073,26.196126,0.0,0.0,N.N.,unknown,,unknown,died when boat bound for Greece capsized off coast of Turkey with 10 children aboard,HurriyetDN/AA/AP/Independent,Turkey,bord,people,2016-03-06
511,566,,2016-03-05,2,0.0,0.0,0.0,shot or beaten to death by police,between Syria and Turkey,,36.663978,37.178632,0.0,0.0,N.N.,unknown,,Syria,shot by Turkish border police while trying to cross from Syria to Turkey,IBTimes,Syria ,bord,people,2016-03-05
512,567,,2016-03-04,1,0.0,1.0,0.0,violent death,Lindesberg (SE),,59.59049205,15.22343755,0.0,0.0,N.N.,male,19.0,unknown,stabbed to death in fight in refugee hostel in Lindesberg (SE),AFP/DailyStar,Sweden,bord,person,2016-03-04
513,568,,2016-03-02,1,0.0,1.0,0.0,Sickness or lack of access to medicines,Calais (FR),,50.9518918,1.86895781,0.0,0.0,N.N.,male,,Sudan,"found dead in his tent in Calais (FR), possibly due to heart attack",Passeurs d'hospitalités,France,bord,person,2016-03-02
514,569,,2016-03-01,2,0.0,0.0,0.0,drowned,Turkey,,38.9597010,34.9248912,0.0,0.0,N.N.,unknown,,Syria,"drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)",VK,Turkey,bord,people,2016-03-01
515,570,,2016-03-01,1,0.0,0.0,1.0,drowned,Turkey,,38.9597092,34.9248936,1.0,0.0,N.N.,male,5.0,Syria,"drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)",VK,Turkey,bord,person,2016-03-01
516,571,,2016-03-01,1,0.0,0.0,1.0,drowned,Turkey,,38.9596954,34.9248883,1.0,0.0,N.N.,male,0.6666666666666666,Syria,"drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)",VK,Turkey,bord,person,2016-03-01
517,572,,2016-03-01,3,0.0,0.0,3.0,drowned,Turkey,,38.9596915,34.9248779,0.0,0.0,N.N.,unknown,,Syria,"drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)",VK,Turkey,bord,people,2016-03-01
518,573,,2016-02-17,1,0.0,1.0,0.0,suicide,Harmondsworth (GB),,51.48857891,-0.4800954,0.0,0.0,Amir Siman-Tov,male,30.0,Morocco,"suicide, while in solitary confinement in Colnbrook removal centre (GB)",GuardianUn./Politics UK,Wales,bord,person,2016-02-17
519,574,,2016-02-14,1,0.0,1.0,0.0,violent death,near asylum housing in Ljusne (SE),,61.212276,17.123012,0.0,0.0,N.N.,male,20.0,Afghanistan,stabbed to death during fight between 2 migrant groups near asylum housing in Ljusne (SE),Mail Online,Sweden,bord,person,2016-02-14
520,575,,2016-02-12,28,0.0,0.0,0.0,unknown,Mauritania,,19.158016,-10.583670,0.0,0.0,N.N.,unknown,,unknown,reportedly went missing between Mauritania (MR) and Canary Islands (ES),El Diario,Mauritania,bord,people,2016-02-12
521,576,,2016-02-12,1,0.0,1.0,0.0,died during stowaway travel,Serbia,,44.777001,20.312373,0.0,0.0,N.N.,male,30.0,unknown,electrocuted after climbing onto freight train to Hungary near Subotica (RS),Blic,Serbia, ,person,2016-02-12
522,577,,2016-02-11,1,0.0,1.0,0.0,unknown,Calais (FR),,50.9518700,1.86895422,0.0,0.0,Mohamed,male,36.0,Afghanistan,found dead in Port of Calais (FR) several days after disappearing,VoixDuNord/Nord Littoral,France,bord,person,2016-02-11
523,578,,2016-02-08,2,0.0,1.0,2.0,froze to death,Rezovo River (Turkey-Bulgaria border),,41.952532,27.792561,1.0,1.0,N.N.,"female, female",40.0,Iraq,froze to death after crossing the Rezovo River on Turkish-Bulgarian Border,BalkanInsight/Mail Online,Bulgaria border),bord,people,2016-02-08
524,579,,2016-02-08,27,0.0,0.0,11.0,drowned,Bay of Edremit (TR),,39.5954753,27.02190415,0.0,0.0,N.N.,unknown,,unknown,drowned when boat heading to Lesbos (GR) sank in the Bay of Edremit (TR),BBC/GuardianUn.,Greece,bord,people,2016-02-08
525,580,,2016-02-07,5,0.0,0.0,0.0,died during stowaway travel,Spain,,40.1297,-3.61,0.0,0.0,N.N.,unknown,,unknown,reportedly died during 5 day journey from Western Sahara to Gran Canaria (ES),20ME,Spain, ,people,2016-02-07
526,581,,2016-02-07,1,0.0,0.0,0.0,died during stowaway travel,Gran Canaria (ES),,7.95778575,-15.59643625,0.0,0.0,N.N.,unknown,,unknown,died in hospital in Gran Canaria (ES) after 5 day journey from Western Sahara,20ME,Spain,bord,person,2016-02-07
527,582,,2016-02-06,2,1.0,0.0,1.0,shot or beaten to death by police,Syrian-Turkish border,,36.314748,36.658964,0.0,0.0,N.N.,"unknown, male",,Syria,shot by Turkish border police while trying to cross Syrian-Turkish border,IBTimes,Turkey,bord,people,2016-02-06
528,583,,2016-01-30,4,0.0,1.0,3.0,drowned,Greece,,38.145470,24.48130461,1.0,1.0,Kazem,"unknown, male, female",4.0,Syria,died after boat from Turkey to Lesbos (GR) slammed into rocks in the Aegean Sea; mother with children,FR-BW/AP/NYtimes/WPost/AA/BBC/Independent,Greece,bord,people,2016-01-30
529,584,,2016-01-30,41,0.0,0.0,6.0,drowned,Greece,,38.145091,24.48129985,0.0,0.0,N.N.,"unknown, unknown",,"Syria, Afghanistan, Myanmar",died after boat from Turkey carrying migrants to Lesbos (GR) slammed into rocks in the Aegean Sea,AP/NYtimes/WPost/AA/BBC,Greece,bord,people,2016-01-30
530,585,,2016-01-28,26,0.0,0.0,10.0,drowned,between Turkey and Greece,,39.184526,25.773696,0.0,0.0,N.N.,unknown,,Kurdistan-Iraq,went missing after boat travelling from Turkey to Greece capsized off Samos (GR),RTE/IOM/CNN,Greece,bord,people,2016-01-28
531,586,,2016-01-28,9,0.0,0.0,0.0,drowned,between Turkey and Greece,,39.185014,25.773986,0.0,0.0,N.N.,unknown,,Kurdistan-Iraq,went missing after boat travelling from Turkey to Greece capsized off Samos (GR),Reu./RTE/IOM/CNN,Greece,bord,people,2016-01-28
532,587,,2016-01-27,7,3.0,2.0,4.0,drowned,between Turkey and Greece,,39.185145,25.774075,2.0,2.0,N.N.,"female, male, female, male",,unknown,found dead near Kos (GR) after boat travelling from Turkey to Greece capsized,BelT/Reu.,Greece,bord,people,2016-01-27
533,588,,2016-01-23,1,0.0,0.0,0.0,froze to death,between Bulgaria and Serbia,,43.001177,22.841177,0.0,0.0,N.N.,unknown,,unknown,"found dead, possibly of hypothermia, after crossing mountains from Bulgaria to Serbia",UNHCR,Bulgaria ,bord,person,2016-01-23
534,591,,2016-01-20,1,0.0,0.0,0.0,froze to death,between Bulgaria and Serbia,,43.1566,22.841292,0.0,0.0,N.N.,unknown,,unknown,"found dead, possibly of hypothermia, after crossing mountains from Bulgaria to Serbia",UNHCR,Serbia,bord,person,2016-01-20
535,592,,2016-01-20,3,0.0,2.0,5.0,froze to death,Lesbos (GR),,39.17597781,26.22370092,2.0,2.0,N.N.,"unknown, female",5.0,unknown,died of hypothermia after arriving in Lesbos (GR) from Turkey,IFRC,Greece,bord,people,2016-01-20
536,593,,2016-01-17,1,0.0,1.0,0.0,froze to death,between Russia and Finland,,66.952076,30.370434,0.0,0.0,N.N.,male,33.0,India,found frozen to death in car near Alakurtti (RUS) after waiting 5 days to cross border to Finland,BarentsObs,Russia ,bord,person,2016-01-17
537,594,,2016-01-16,1,0.0,1.0,0.0,suicide,Alphen (NL),,52.1311648,4.67410105,0.0,0.0,Hussein Ali Abdel Amer,male,30.0,Iraq,hanged himself in asylum centre in Alphen (NL),AD,Netherlands,bord,person,2016-01-16
538,595,,2016-01-11,1,0.0,1.0,0.0,drowned,near Puglia (IT),,39.939490,18.815920,0.0,0.0,N.N.,female,,Somalia,drowned after smugglers threw group of 40 migrants into the Adriatic Sea near Puglia (IT),Xinhua/RAI/ANSA/LR,Italy,bord,person,2016-01-11
539,596,,2016-01-11,3,0.0,3.0,0.0,drowned,near Puglia (IT),,39.939659,18.816323,0.0,0.0,N.N.,female,,Somalia,went missing after smugglers threw group of 40 migrants into the Adriatic Sea near Puglia (IT),Xinhua/RAI/ANSA/LR,Italy,bord,people,2016-01-11
540,597,,2016-01-09,7,0.0,0.0,0.0,drowned,Greece,,38.145076,24.48129543,0.0,0.0,N.N.,unknown,,Syria,died when bus carrying migrants to boat to Lesbos (GR) overturned in Balikesir (TR),AFP/AlArabia/AA,Greece, ,people,2016-01-09
541,598,,2016-01-08,6,0.0,0.0,0.0,died during sea travel,Turkey,,38.9596420,34.9248642,0.0,0.0,N.N.,unknown,,"Syria, Afghanistan, Myanmar",died when bus carrying migrants to boat bound for Greece slammed into car in Canakkale (TR),AFP/AlArabia/DHA,Turkey, ,people,2016-01-08
542,599,,2016-01-06,34,0.0,1.0,9.0,drowned,Ayvalik (TR),,39.333608,26.70872045,1.0,1.0,N.N.,"unknown, female",,unknown,washed ashore in Ayvalik (TR) and Dikili (TR) after 3 Lesbos-bound boats capsized,Watch TheMed/IrishTimes/Mail Online,Turkey,bord,people,2016-01-06
543,600,,2016-01-05,1,0.0,0.0,1.0,froze to death,Turkey,,38.9596094,34.9248585,1.0,0.0,Faris Khidr Ali,male,0.3333333333333333,Syria,"froze to death in tent near Batman (TR) due to lack of fuel, electricity, and shelter",CihanNews/NRT,Turkey, ,person,2016-01-05
544,602,,2016-01-03,1,0.0,0.0,1.0,died during stowaway travel,Calais Jungle,,50.938013,1.823519,1.0,0.0,Masud Naveed,male,15.0,Afghanistan,died trying to reach sister in Great Britain from Calais Jungle after Home Office refused to hear asylum application,GuardianUn./Mail Online,France, ,person,2016-01-03
545,603,,2016-01-02,1,0.0,0.0,1.0,died during sea travel,Greece,,38.144953,24.48129089,1.0,0.0,N.N.,male,2.0,unknown,died after boat carrying migrants from Turkey to Greece slammed into rocks near Agathonisi (GR),AFP/AlArabia/RTE/Watch TheMed,Greece, ,person,2016-01-02
546,604,,2016-01-01,3,0.0,0.0,0.0,violent death,Calais (FR),,50.9518602,1.86895318,0.0,0.0,N.N.,unknown,,unknown,"found dead in dunes of Calais (FR), rumours that they were attacked by right-wing extremists",VK,France,bord,people,2016-01-01
547,605,,2015-12-28,1,0.0,1.0,0.0,died during stowaway travel,France,,46.21925277,0.5169828,0.0,0.0,N.N.,male,30.0,unknown,"stowaway, hit head trying to reach Great Britain from Grande-Synthe (FR)",VoixDuNord/France3/Passeurs d’hospitalités,France, ,person,2015-12-28
548,606,,2015-12-25,2,0.0,0.0,0.0,drowned,between Morocco and Spain,,36.2424,-5.188963,0.0,0.0,N.N.,unknown,,Cameroon,drowned trying to swim from Morocco to the Spanish enclave of Ceuta (ES),FFM/Faro/Local.es/AFP/StraitTimes,Spain,bord,people,2015-12-25
549,607,,2015-12-25,1,0.0,1.0,0.0,violent death,"Roquetas de Mar, Almería (ES)",,36.77729475,-2.60817865,0.0,0.0,N.N.,male,41.0,Guinea-Bissau,"stabbed to death in the street in Roquetas de Mar, Almería (ES)",Local.es,Spain,bord,person,2015-12-25
550,608,,2015-12-24,20,0.0,0.0,11.0,drowned,near Izmir (TR),,38.437665,27.041757,0.0,0.0,N.N.,unknown,,unknown,drowned when wooden boat to Lesbos (GR) sank near Izmir (TR),DailySabah/AA/AP/IrishTimes,Greece,bord,people,2015-12-24
551,609,,2015-12-23,13,0.0,0.0,7.0,drowned,near Farmakonisi (GR),,37.296576,27.136436,0.0,0.0,N.N.,unknown,,unknown,drowned near Farmakonisi (GR) after leaving Turkish coast; 12 rescued,SP/Reu./AFP/INDie,Greece,bord,people,2015-12-23
552,610,,2015-12-23,1,0.0,1.0,0.0,drowned,near Farmakonisi (GR),,37.296649,27.136542,0.0,0.0,N.N.,male,,unknown,missing near Farmakonisi (GR) after leaving Turkish coast; 12 rescued,SP/Reu./AFP,Greece,bord,person,2015-12-23
553,611,,2015-12-22,11,0.0,0.0,3.0,drowned,journey from Turkey to Greece,,38.690955,26.876599,0.0,0.0,N.N.,unknown,,unknown,drowned when boat carrying migrants from Turkey to Greece capsized in the Aegean Sea,SP/AP,Aegean Sea,bord,people,2015-12-22
554,612,,2015-12-19,1,0.0,1.0,0.0,accident,Italy,,41.880671,12.519578,0.0,0.0,N.N.,male,24.0,Eritrea,fell from 3rd floor of Italian hospital during escape attempt; wanted to seek asylum in another country,Local,Italy, ,person,2015-12-19
555,613,,2015-12-19,1,0.0,1.0,0.0,suicide,Vottem (BE),,50.67104495,5.5784697,0.0,0.0,N.N.,male,,Congo,"suicide, in Vottem (BE), about to be repatriated after 15 years of seeking asylum",MNS,Belgium,bord,person,2015-12-19
556,614,,2015-12-18,18,0.0,0.0,0.0,drowned,off coast of Bodrum (TR),,37.001176,27.440144,0.0,0.0,N.N.,unknown,,"Iraq, Syria, Pakistan",drowned when boat to Greece sank off coast of Bodrum (TR); 14 rescued,KI/DHA/Reu.,Turkey,bord,people,2015-12-18
557,615,,2015-12-16,54,0.0,3.0,0.0,drowned,off coast of Libya,,33.228771,15.211763,0.0,0.0,N.N.,female,,unknown,"found dead in fishing boat off coast of Libya; 3,000 rescued",Observer Gazette,Libya,bord,people,2015-12-16
558,616,,2015-12-16,2,0.0,0.0,0.0,drowned,off coast of Lesbos (GR),,39.420482,26.200900,0.0,0.0,N.N.,unknown,,unknown,drowned after boat capsized off coast of Lesbos (GR); 90 rescued,SeaWatch,Greece,bord,people,2015-12-16
559,617,,2015-12-14,1,0.0,0.0,0.0,died during stowaway travel,France,,46.21925576,0.5170084,0.0,0.0,N.N.,unknown,,unknown,"stowaway, crushed while holding onto bottom of truck travelling from Calais (FR) to Great Britain",VK,France,bord,person,2015-12-14
560,618,,2015-12-09,12,4.0,2.0,10.0,drowned,near Farmakonisi (GR),,37.296423,27.136519,2.0,2.0,N.N.,"unknown, female, male",,unknown,died after wooden boat from Didim (TR) capsized near Farmakonisi (GR),HurriyetDN/DHA/AFP/AP/INDie,Turkey,bord,people,2015-12-09
561,619,,2015-12-09,13,0.0,0.0,0.0,drowned,near Farmakonisi (GR),,37.296387,27.136303,0.0,0.0,N.N.,unknown,,unknown,missing after boat from Didim (TR) capsized near Farmakonisi (GR),HurriyetDN/DHA/AFP/AP/INDie,Turkey,bord,people,2015-12-09
562,620,,2015-12-08,1,0.0,0.0,1.0,drowned,Aegean Sea,,38.370905,5.46699955,0.0,0.0,N.N.,unknown,0.5,unknown,found dead after boat carrying migrants to Farmakonisi (GR) capsized in the Aegean Sea,HurriyetDN/DHA,Greece,bord,person,2015-12-08
563,621,,2015-12-08,1,0.0,0.0,1.0,drowned,near Turkey,,38.865749,25.829733,0.0,0.0,N.N.,unknown,,unknown,died after vessel to Greece sank in the Aegean Sea near Turkey,HurriyetDN/DHA,Turkey,bord,person,2015-12-08
564,622,,2015-12-08,1,0.0,1.0,0.0,violent death,"Boulogne-Sur-Mer, Calais (FR)",,50.73030595,1.60613395,0.0,0.0,N.N.,male,25.0,Sudan,"stabbed to death in migrant camp in Boulogne-Sur-Mer, Calais (FR)",Local.fr/Passeurs d’hospitalités/Parisien,France,bord,person,2015-12-08
565,623,,2015-12-08,6,0.0,0.0,5.0,drowned,near Cesme (TR),,38.369613,26.232377,0.0,0.0,N.N.,"unknown, unknown",,Afghanistan,drowned when rubber dinghy to Chios (GR) capsized near Cesme (TR),BBC/HurriyetDN/DHA/AP/INDie/TimesM,Greece,bord,people,2015-12-08
566,624,,2015-12-07,1,0.0,0.0,1.0,drowned,Cesme (TR),,38.32069595,26.29687945,0.0,1.0,Sajida Ali,female,5.0,unknown,"reportedly died in shipwreck while trying to reach Greece, body washed ashore in Cesme (TR)",HurriyetDN/DHA/Telegraph/AA/ResearchTR,Turkey,bord,person,2015-12-07
567,625,,2015-12-03,1,0.0,1.0,0.0,died during stowaway travel,Greek-Macedonian border,,41.128556,22.551041,0.0,0.0,N.N.,male,,Morocco,electrocuted after climbing atop train at Greek-Macedonian border,Mail Online/Reu./AFP/DW,Greece,bord,person,2015-12-03
568,626,,2015-12-03,1,0.0,0.0,1.0,Vehicle Accident,Calais (FR),,50.9518330,1.86895196,1.0,0.0,Joseph,male,16.0,Sudan,hit by truck on A16 highway in Calais (FR) while trying to reach Great Britain,Libération/AFP/VoixDuNord,France,bord,person,2015-12-03
569,627,,2015-12-01,1,0.0,0.0,1.0,drowned,Vestby (NO),,59.5598021,10.738247,1.0,0.0,N.N.,male,17.0,Syria,drowned in an accident at refugee centre in Vestby (NO),Klassekampen,Norway,bord,person,2015-12-01
570,628,,2015-12-01,2,0.0,0.0,2.0,drowned,Turkey,,38.9596478,34.9248637,0.0,0.0,N.N.,unknown,,Iraq,drowned after boat capsized between Cesme (TR) and Chios (GR); 72 rescued,Imkander,Turkey, ,people,2015-12-01
571,629,,2015-12-01,13,0.0,0.0,0.0,drowned,between Turkey and Greece,,39.184947,25.773896,0.0,0.0,N.N.,unknown,,unknown,"10 suffocated, 1 drowned after boat sank between Turkey and Greece; 2 missing, 15 rescued",Imkander,Turkey ,bord,people,2015-12-01
